,0,1,2,3,4,5,6,7,8
0,0.14296478742362329,-3.9799498061708047,-4.24233655543838,-3.0593397337624055,4.056341744136245,-2.627603375142527,0.3344006359151435,-0.40835655594439696,1.442657421529291
1,0.31297670153777535,-3.3967450526498673,-4.747983216643336,-3.8999446118048318,0.13626902106262478,-3.056735155349687,0.18443850459938976,-0.4433972863923932,1.1540976562329686
2,0.7223302369174547,-2.457549430739315,-4.86171413094089,-3.780017635339784,-0.6182423495621909,-2.9974528154361786,0.09906459048816157,-0.43303545963764223,0.9451791108733127
3,0.11465929631394678,1.9747723399060126,-0.17201590707756242,2.2681735758724697,0.23119744174253326,-2.7710804062627616,-0.4285001966499149,2.297305122210864,-2.366459632220721
4,-0.3507054655779158,-1.5663064304192842,-0.5360042687597744,0.2486533617859814,1.0134289602892754,-2.709427207538056,0.19808417713074444,-0.6786730243705571,1.2605422112260536
5,0.2216473398662595,-3.624648327299521,-3.91696173444816,-4.006932725565772,1.4027459698858717,-2.637161100688434,0.2249663439307899,-0.3740172158422922,1.3916581706660116
6,0.4048429300416059,-3.123360559772873,-3.399189221725577,-3.564529624748802,0.35319474699099956,-2.5972423401815568,0.19243231643097808,-0.42636500714506415,1.3782165903562587
7,0.24174431464217605,-3.5239295301721145,-3.8384166027534543,-4.382579021993133,0.9777607332240958,-2.6537732613824656,0.1959523822466534,-0.37335773356187885,1.3538630000693455
8,-0.3087737517527098,-1.7696331734941166,0.4812733940794369,-1.4711625119447709,0.10078023623852733,-2.5620470116422256,0.13056215051809955,-0.6336129136085519,1.312722405382565
9,0.12397546817006999,3.4681658202353,2.2762858217103155,5.419882430939442,-0.7299219921202883,-3.0174452896685833,-0.3980976579019,2.077370498941059,-1.8696106710604268
10,-0.42125162510642733,1.778670169875747,1.0976002712476889,2.3855813749404247,-1.0238061187380856,-3.1133554169564013,-0.0014000779560635057,-0.9702278786840894,0.3879473255929489
11,0.7026418413434774,3.554077303307403,-0.3341384846823537,1.8615510249819107,0.5036539223761793,-2.6194856086344944,-0.4132905739091699,2.2773318481558835,-2.181815044987771
12,0.49635192879608425,-2.576774513590894,-2.3956829781702544,-3.7602695352860818,0.12617666797978694,-2.3412214432841254,0.16442288744449635,-0.45023436361267444,1.39823769547258
13,-0.384568875125479,1.8664102201291433,1.121203698141233,2.427904597628687,0.03542103624911802,-2.91397408030714,0.06345376873584041,-0.8925344713983077,0.6566811590932662
14,0.43804008633465585,-3.1538862494599234,-3.863505959700966,-3.4785833497416374,0.7124763128729106,-2.1114034831722583,0.21741498243524932,-0.36951656721887194,1.3861385955555101
15,0.5659980205212172,-2.4942368689065884,-2.68178031118994,-3.620827233510354,0.002868865793660913,-2.0415229490967,0.1580069668775516,-0.4149861593643827,1.3670810082157447
16,0.45018177621137667,-2.838775626267705,-3.225375242216241,-3.0801877525022996,0.9895401704595213,-2.060103794864244,0.23144674892652656,-0.4179775725376033,1.4431549697773787
17,0.4570879200640299,-3.048082972606023,-3.396972481046403,-4.053205508618129,0.6285746204058344,-2.099376348495482,0.19526248016811526,-0.36848182180949673,1.405792704695747
18,-0.3097251265219154,-1.8369306911797691,0.4479261733293527,-1.10964069736004,-0.5641705658833183,-2.247347000082332,0.05344502186207556,-0.5728428735505983,1.1065398163171047
19,0.41524908746707645,-3.1456453141513347,-3.8820692524257097,-4.158917925156291,0.8812054804364855,-2.137402717127684,0.20786932574851164,-0.38036662837437263,1.3745673368175817
20,0.20642574264889557,-3.9345468854563594,-4.069095168261303,-3.7720170062496527,2.9542799339862094,-2.0835160270304867,0.3004572601772489,-0.32244762435413576,1.4239551721073327
21,0.2077503349724199,1.5375048388356187,1.9427547100214715,2.372166433998516,-0.2824663325661698,-2.531034238684742,0.8578413550002237,-1.5102253556478624,-0.8494078367040276
